0.000000 1.500000
1.000000 1.500000
2.000000 1.500000
3.000000 1.500000
4.000000 1.500000
5.000000 1.500000
6.000000 1.500000
7.000000 1.500000
8.000000 1.500000
9.000000 1.500000
10.000000 1.500000
11.000000 1.500000
12.000000 1.500000
13.000000 1.500000
14.000000 1.500000
15.000000 1.500000
16.000000 1.500000
17.000000 1.500000
18.000000 1.500000
19.000000 1.500000
20.000000 1.500000
21.000000 1.500000
22.000000 1.500000
23.000000 1.500000
24.000000 1.500000
25.000000 1.500000
26.000000 1.500000
27.000000 1.500000
28.000000 1.500000
29.000000 1.500000
30.000000 1.500000
31.000000 1.500000
32.000000 1.500000
33.000000 1.500000
34.000000 1.500000
35.000000 1.500000
36.000000 1.500000
37.000000 1.500000
38.000000 1.500000
39.000000 1.500000
40.000000 1.500000
41.000000 1.500000
42.000000 1.500000
43.000000 1.500000
44.000000 1.500000
45.000000 1.500000
46.000000 1.500000
47.000000 1.500000
48.000000 1.500000
49.000000 1.500000
50.000000 1.500000
51.000000 1.500000
52.000000 1.500000
53.000000 1.500000
54.000000 1.500000
55.000000 1.500000
56.000000 1.500000
57.000000 1.500000
58.000000 1.500000
59.000000 1.500000
60.000000 1.500000
61.000000 1.500000
62.000000 1.500000
63.000000 1.500000
64.000000 1.500000
65.000000 1.500000
66.000000 1.500000
67.000000 1.500000
68.000000 1.500000
69.000000 1.500000
70.000000 1.500000
71.000000 1.500000
72.000000 1.500000
73.000000 1.500000
74.000000 1.500000
75.000000 1.500000
76.000000 1.500000
77.000000 1.500000
78.000000 1.500000
79.000000 1.500000
80.000000 1.500000
81.000000 1.500000
82.000000 1.500000
83.000000 1.500000
84.000000 1.500000
85.000000 1.500000
86.000000 1.500000
87.000000 1.500000
88.000000 1.500000
89.000000 1.500000
90.000000 1.500000
91.000000 1.500000
92.000000 1.500000
93.000000 1.500000
94.000000 1.500000
95.000000 1.500000
96.000000 1.500000
97.000000 1.500000
98.000000 1.500000
99.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
100.000000 1.500000
